Cluster,Ms_count,Book_count,diff
133902,23,19,4
254578,22,18,4
51539676372,7,6,1
34360151433,7,6,1
42949894527,3,2,1
8589986744,18,12,6
34359856429,11,8,3
42949828366,6,5,1
42950101862,17,14,3
42949704423,17,15,2
235267,34,27,7
17180275339,4,3,1
17180275341,4,3,1
25770191362,6,4,2
378256,4,3,1
8589995940,13,12,1
17179913951,10,9,1
129657,8,7,1
163209147465,4,3,1
8590274806,8,7,1
77309562486,7,6,1
68719521175,5,4,1
68719521176,6,5,1
246497,12,9,3
25769904674,6,5,1
34359917211,8,6,2
17180285745,11,8,3
85899483351,4,3,1
120259430621,4,2,2
242089,9,8,1
242086,10,9,1
8590226375,8,7,1
8590226384,9,8,1
51539886708,5,4,1
34360011652,20,18,2
94489318874,5,4,1
25770203216,4,3,1
25770203215,3,2,1
184755,12,11,1
51539973359,5,3,2
8590011003,40,35,5
12277,12,10,2
42949977097,8,7,1
251953,97,64,33
17180159196,6,5,1
43238,4,3,1
8590059118,6,5,1
25770240076,6,5,1
77309853130,5,4,1
111669212167,3,2,1
197568700149,4,2,2
137439021436,4,2,2
25770068102,4,2,2
228046,25,23,2
85899388512,3,2,1
8590118205,16,15,1
17179946662,5,4,1
8590179449,14,9,5
85899445906,7,5,2
146028911523,5,4,1
146029003752,3,2,1
210448,30,17,13
146029003757,4,3,1
252824,19,8,11
25770161434,3,2,1
17180194871,9,8,1
17180264003,5,4,1
405944,17,14,3
111988,14,12,2
111992,19,16,3
111669169373,3,2,1
17179897946,30,26,4
60129822259,12,10,2
60129822261,5,4,1
8590366634,17,13,4
103079549690,7,6,1
77309719551,6,5,1
180388800881,3,2,1
320639,24,21,3
196446,8,6,2
120259224667,4,3,1
77309751925,7,6,1
34359896463,10,8,2
60129542602,12,11,1
17180103130,8,5,3
8590255763,33,30,3
34359834318,3,2,1
94489590876,3,2,1
154619001908,4,3,1
171798971224,4,3,1
60129956577,6,5,1
25769879470,11,9,2
25770213957,13,9,4
8590159320,36,24,12
17180123122,9,7,2
32384,61,46,15
13029,35,25,10
51539890684,14,13,1
85899629203,5,4,1
68719488795,6,5,1
230539,41,24,17
42949786930,11,10,1
42949786933,7,6,1
8590096954,21,14,7
42949745348,3,2,1
174187,7,6,1
214748426236,5,4,1
107341,82,2,80
85899353995,3,2,1
60129686534,6,5,1
17179872677,4,3,1
25770230311,14,13,1
51540019281,6,5,1
25770070639,35,24,11
17180039551,7,6,1
25770052791,21,15,6
8589998833,31,25,6
60129627505,3,2,1
34360048565,10,8,2
17180115600,4,3,1
34359977412,5,4,1
415042,9,6,3
415044,5,3,2
8589954727,39,29,10
17179975077,5,4,1
415039,6,4,2
415038,4,3,1
34359977409,4,3,1
415040,6,5,1
8590047602,47,42,5
34359984247,11,10,1
34359977649,9,7,2
94489450288,3,2,1
273541,6,5,1
8590267081,21,9,12
85899656961,5,4,1
8589961967,22,20,2
273617,18,16,2
8590130933,4,3,1
42949768928,7,6,1
419325,4,3,1
17179889162,4,3,1
285108,52,19,33
39421,8,7,1
182678,8,6,2
68719893660,6,5,1
85899477553,6,5,1
8590083107,11,8,3
51539748298,7,6,1
17180033301,10,8,2
8590133748,12,10,2
8590304830,13,9,4
34359783658,17,15,2
246108,10,9,1
8590210694,8,7,1
25770023442,15,14,1
108522,25,24,1
42949882410,5,4,1
17180073464,9,7,2
404331,12,11,1
68719807184,7,5,2
17180034300,20,18,2
51539685292,9,7,2
148939,18,15,3
148930,16,15,1
231427,13,12,1
97518,19,17,2
400277,12,11,1
162406,18,16,2
8590013592,35,21,14
60129557358,8,7,1
337907,10,5,5
337906,5,3,2
352241,45,34,11
68719738372,5,4,1
34359865425,4,3,1
51539797609,6,5,1
60129742129,3,2,1
111669165966,4,3,1
17179940686,6,5,1
42949682165,16,14,2
51539939225,10,8,2
34359782563,4,3,1
281347,4,3,1
103079228868,7,6,1
120259303626,5,4,1
137439345236,3,2,1
17180214301,17,12,5
34360038032,10,9,1
25770123994,40,38,2
5622,63,35,28
5630,16,12,4
42950077646,6,5,1
8590320182,7,6,1
29353,10,9,1
17179948743,5,4,1
17179948741,19,18,1
17180149505,8,7,1
17180281810,8,7,1
25770029708,4,3,1
206158520105,3,2,1
17180036526,7,6,1
34359952261,17,12,5
88877,20,19,1
60129809741,8,6,2
51539758733,26,16,10
60129665594,6,5,1
129819,11,9,2
8590024828,54,43,11
267584,11,10,1
321689,15,8,7
17180057320,17,15,2
8590050115,47,40,7
17180056906,20,16,4
34359984911,6,5,1
263565,8,7,1
69455,38,25,13
69463,12,10,2
107256,51,39,12
85899500378,6,5,1
8590161463,14,12,2
17180019802,13,9,4
17180201606,7,6,1
34359896712,3,2,1
17180279782,3,2,1
94489394597,3,2,1
25770013292,16,13,3
8590340430,10,9,1
363980,11,10,1
171931,29,28,1
8590256129,20,18,2
94489697118,5,4,1
197568598145,3,2,1
290795,7,6,1
25770176737,4,2,2
201336,4,3,1
8590377885,7,6,1
77309727312,6,5,1
265412,6,5,1
77309727314,9,7,2
94489594056,6,3,3
94489682557,11,9,2
137438992751,3,2,1
214748449979,3,2,1
79814,9,8,1
79816,10,9,1
60129633429,13,10,3
103079421303,7,6,1
17180144396,14,13,1
8589980251,25,24,1
94489553706,4,3,1
265834,27,19,8
17179921915,27,19,8
17180074777,4,3,1
25769814727,27,18,9
97868,29,24,5
34359838982,11,10,1
8590299280,8,7,1
88233,23,22,1
8590052917,12,11,1
85899356173,10,7,3
8590121533,23,19,4
51539945835,14,12,2
34359929953,11,8,3
305991,28,27,1
254049,104,64,40
416453,34,26,8
111669291849,10,9,1
17519,38,28,10
8589975917,8,6,2
17180002802,6,5,1
18764,14,13,1
77309846136,6,4,2
113569,62,29,33
8589966373,27,18,9
113572,21,20,1
8589966375,21,18,3
34359893285,8,7,1
42949884007,12,9,3
51539693836,8,7,1
42949725660,5,4,1
51539745265,12,11,1
8590174331,17,13,4
7686,29,28,1
337526,10,9,1
34360155000,11,10,1
25769870859,10,9,1
8590354480,13,11,2
25769864627,17,15,2
17180291449,17,15,2
8590224694,4,3,1
60129671476,6,5,1
366662,57,42,15
34359786494,10,6,4
17180163003,7,5,2
8589955410,29,20,9
8590052470,23,19,4
163208968559,5,3,2
25770138875,19,15,4
226689,13,11,2
51539727330,6,5,1
59400,10,9,1
79939,22,21,1
8590024830,24,21,3
34360122380,9,7,2
10367,6,5,1
8590059806,13,10,3
8590059802,9,7,2
8590100203,14,10,4
129389,6,5,1
248165,17,15,2
315565,6,5,1
405487,24,22,2
134597,28,27,1
25770245911,17,15,2
17179936390,17,13,4
17180188779,21,20,1
77309717634,3,2,1
257360,11,10,1
77309794242,4,3,1
34359791702,11,10,1
162659,8,7,1
315957,4,3,1
17180199891,17,12,5
17179913594,7,6,1
364030,14,13,1
364025,18,15,3
82144,5,4,1
82143,7,5,2
34360069095,6,3,3
8590353362,19,18,1
42949835198,14,11,3
17180039948,5,4,1
17180039955,6,4,2
96301,8,6,2
25770125681,26,22,4
68719756668,4,3,1
297954,31,28,3
38463,23,18,5
8590246498,15,10,5
25769810072,19,15,4
137439289288,11,10,1
346950,14,12,2
8590194199,6,5,1
8590194200,6,5,1
48101,5,4,1
51539902463,8,5,3
322315,14,13,1
85899589847,6,5,1
17180148799,10,9,1
96269,5,4,1
120259090723,5,4,1
167042,15,10,5
2701,61,46,15
8590016149,6,5,1
51540039137,5,4,1
77309591695,5,4,1
68719667429,3,2,1
25770047197,19,18,1
25769864160,6,5,1
34359749007,5,4,1
8590374771,4,3,1
8590089060,12,11,1
137439293662,6,5,1
17179918751,10,7,3
25769997454,22,18,4
51539818279,6,4,2
17179969631,6,5,1
58752,18,17,1
110928,21,19,2
60129742651,13,12,1
226866,17,14,3
8590054120,9,7,2
171509,63,58,5
51540048462,3,2,1
146028936964,3,2,1
268082,32,31,1
8590305997,25,23,2
8590358086,11,10,1
17179986827,4,3,1
77309429933,9,8,1
25769883150,11,8,3
15899,29,26,3
60129727544,9,8,1
32894,52,39,13
34359874682,6,5,1
25770128469,7,6,1
94831,28,16,12
17180093423,9,8,1
51792,8,6,2
51793,7,5,2
219907,39,34,5
8590276626,6,5,1
333105,4,3,1
34360000881,8,7,1
8590039159,21,13,8
8590040348,12,10,2
17180262979,27,15,12
8590331259,4,3,1
42949894752,6,5,1
103079493018,12,10,2
93595,32,16,16
93597,28,15,13
120259483626,3,2,1
48020,17,12,5
25770124368,5,4,1
60129635194,14,13,1
310252,4,3,1
17180088139,30,29,1
8590091802,5,4,1
137439041836,4,3,1
146028919289,5,4,1
42949898978,4,3,1
17179927834,6,4,2
42949938759,21,19,2
8589996132,4,3,1
8590048097,8,7,1
25769931160,7,5,2
60129880490,3,2,1
77309527481,6,5,1
94489662761,5,4,1
8590002237,4,3,1
8590336398,15,10,5
25769868715,7,6,1
8590009548,30,27,3
83577,37,32,5
8590101078,16,15,1
208494,8,6,2
208498,11,9,2
82947,32,20,12
34359755214,7,6,1
17180304007,14,8,6
8590251518,25,23,2
25770085410,11,10,1
25769817411,7,5,2
46190,37,35,2
8590159076,8,7,1
8590341354,37,27,10
34360000484,7,6,1
78558,28,25,3
42949885081,7,6,1
246131,34,17,17
42949885076,11,9,2
82799,26,24,2
804,9,8,1
34359747928,4,3,1
42949727520,8,7,1
297847,8,7,1
8590280480,19,18,1
197568859611,3,2,1
65299,4,3,1
34359936363,7,6,1
25769909748,6,5,1
46296,8,7,1
60129902494,6,5,1
276531,18,15,3
42949947750,17,16,1
42950078212,4,3,1
293488,29,25,4
76996,9,8,1
25769931138,5,4,1
167627,13,12,1
200008,15,14,1
92320,15,2,13
111669348607,3,2,1
57383,17,2,15
77309662311,6,5,1
8590058695,36,34,2
34359846847,10,9,1
17180148064,3,2,1
313061,3,2,1
163209078687,3,2,1
163209078685,3,2,1
25770044655,16,15,1
338345,12,11,1
405914,17,16,1
17179899300,27,26,1
111669540298,4,3,1
339312,9,8,1
8590195951,8,7,1
8590164915,33,28,5
17180169670,12,11,1
93106,48,27,21
137439133135,4,3,1
8590038065,9,8,1
288489,19,15,4
8590258906,16,11,5
127287,4,3,1
77309539317,7,2,5
85899765576,3,2,1
8590292785,13,9,4
8590371936,21,14,7
25770014505,4,3,1
137038,5,4,1
32269,15,12,3
77309814932,3,2,1
8590295695,11,10,1
8590326723,29,20,9
17179929151,8,7,1
8590108458,13,10,3
8590108456,15,14,1
34360019383,15,11,4
8590076237,67,35,32
94489623408,11,10,1
226256,16,12,4
8590377231,12,11,1
77309719768,8,7,1
17179988482,14,13,1
17179942833,12,9,3
94489579971,5,4,1
51539713552,4,3,1
34327,36,32,4
51539713551,4,3,1
8590251846,12,11,1
232959,11,10,1
8590251856,8,7,1
8589942600,12,11,1
17180024498,20,19,1
68719745971,4,3,1
103079389451,3,2,1
120156,33,29,4
309248,43,23,20
85899616000,10,8,2
95890,11,9,2
111669555048,3,2,1
146029241498,7,6,1
25769953313,16,15,1
17179951215,12,11,1
402632,12,10,2
8589948142,11,10,1
25770157968,27,22,5
34359919441,7,6,1
8590137341,14,13,1
60129898096,7,6,1
51539929295,6,5,1
17180074103,13,12,1
69552,46,39,7
8590359908,3,2,1
17179960661,8,7,1
17180274531,5,4,1
77309619969,4,3,1
276165,3,2,1
68719814228,3,2,1
130091,22,20,2
17180130259,11,10,1
34359925417,10,9,1
8589979110,17,5,12
17180105385,13,12,1
25770218771,14,11,3
8590096273,22,16,6
192773,6,5,1
192775,7,5,2
111669164483,4,3,1
25769949239,9,8,1
85899515710,13,12,1
60129626637,3,2,1
146355,25,18,7
197568576069,3,2,1
34359949327,3,2,1
60129821875,9,6,3
17180079898,5,4,1
410480,12,8,4
25769880114,14,10,4
25769881475,8,6,2
8589996246,8,7,1
93472,11,7,4
8589996245,9,8,1
294416,14,13,1
295993,7,6,1
68719747791,8,7,1
94489564188,8,7,1
181208,13,9,4
85899656780,3,2,1
17180055822,17,11,6
68719645867,20,17,3
8590378099,21,15,6
8590046601,8,7,1
28359,17,15,2
212742,10,8,2
283468081328,4,3,1
8590155307,48,23,25
25769985211,12,9,3
111669237208,4,3,1
8589978813,21,19,2
8589991143,21,18,3
42950024586,11,10,1
146029162119,3,2,1
17179937311,21,17,4
8590094337,5,4,1
395553,21,18,3
25770088511,7,6,1
25770088517,5,4,1
25770088513,8,6,2
25770088507,8,6,2
572,28,12,16
25770088512,7,6,1
25770088514,7,6,1
8589940430,13,11,2
25769879756,8,7,1
8590343912,21,19,2
68719711352,6,5,1
34359981447,10,7,3
94489554592,3,2,1
34360151094,3,2,1
34359810933,4,3,1
85899579070,13,12,1
25770052007,8,7,1
419997,8,7,1
420000,11,9,2
8590070278,13,9,4
340876,14,13,1
34360090677,8,7,1
68719617169,8,6,2
8590332637,8,5,3
359295,24,21,3
60129667633,13,12,1
77309725501,7,4,3
42949999661,12,10,2
145253,29,21,8
299294,5,4,1
17180253191,23,22,1
97360,10,7,3
6297,40,36,4
25770106301,9,5,4
17180180034,13,7,6
60129643357,6,5,1
60129643358,5,4,1
17179978571,28,27,1
51539872237,8,6,2
8590051007,17,8,9
17180154951,8,6,2
25770203115,10,7,3
17179920735,6,5,1
25769805621,10,5,5
8590189518,6,5,1
25769861074,6,5,1
249129,6,5,1
352376,16,13,3
17180118220,46,39,7
42949781068,10,9,1
14609,54,36,18
8589950744,17,16,1
206158563953,3,2,1
103079550578,10,9,1
34359888605,8,4,4
25770024130,10,9,1
60129966009,6,5,1
25770024135,9,8,1
60129741305,9,8,1
42949753470,6,5,1
25770113330,12,10,2
111669267440,7,6,1
51539959145,5,4,1
8589984007,9,2,7
146028914971,5,3,2
17179889956,6,5,1
384211,57,33,24
42949992862,9,8,1
60129912654,11,9,2
246966,3,2,1
51539654603,8,7,1
17179947256,3,2,1
77309549076,4,3,1
25769863605,7,6,1
17180019869,10,9,1
52790,65,59,6
120259310190,10,9,1
249168,22,16,6
307708,24,14,10
8590287491,24,18,6
78071,18,13,5
259662,17,16,1
259665,19,17,2
259666,20,18,2
8589992381,15,13,2
259659,25,21,4
146029030862,5,4,1
34359892956,30,19,11
17179902422,10,9,1
68719803668,12,9,3
42949736883,10,7,3
25769843169,10,6,4
250567,12,11,1
17180161374,12,11,1
8590345287,21,13,8
60129833493,6,5,1
111669428059,9,8,1
42566,25,23,2
163208883359,3,2,1
17180261358,4,3,1
42949765852,21,19,2
409439,42,13,29
138768,124,88,36
199565,13,11,2
51539716555,13,12,1
163209126800,3,2,1
68719597960,9,8,1
8590015090,26,24,2
8590191836,17,13,4
25770143505,5,4,1
60129836730,6,5,1
25770064188,25,15,10
25770082046,11,10,1
68719480814,3,2,1
406378,46,32,14
19701,28,16,12
77309604631,17,13,4
362458,40,26,14
64229,108,57,51
125033,18,13,5
34359748005,8,7,1
4839,34,25,9
1092,30,27,3
33729,8,7,1
8590345542,20,15,5
150888,7,6,1
8589943684,10,8,2
88275,37,33,4
17180162747,26,22,4
17180137626,9,8,1
240724,44,32,12
8590269521,14,11,3
165608,23,20,3
34360043494,5,3,2
8590028555,13,10,3
236845,13,12,1
42949858491,26,20,6
103079392678,7,5,2
50252,47,27,20
85899721249,4,3,1
8590004460,15,9,6
8590065945,12,11,1
111669419016,3,2,1
51539889483,4,3,1
17179969416,33,29,4
8590187015,17,15,2
8590352120,22,12,10
9232,110,57,53
60129969650,7,6,1
8590052811,52,36,16
77309839449,4,3,1
77309839455,7,6,1
8590106375,15,13,2
42949852668,13,12,1
17179912993,21,20,1
176541,34,21,13
25769952284,13,8,5
8590031220,7,6,1
8590031218,8,6,2
421900,12,11,1
34359847142,14,9,5
8590219739,12,10,2
42949765876,8,7,1
286074,41,33,8
167565,19,18,1
42949741619,4,3,1
8590083831,40,2,38
25769957094,14,8,6
51539998830,5,4,1
17180113508,7,6,1
34359768810,19,18,1
372438,45,37,8
34359869859,20,18,2
17179983894,7,5,2
8590167545,11,8,3
51539726648,12,10,2
85899591603,3,2,1
110549,8,5,3
17180247365,12,11,1
17180153402,4,3,1
51540030093,4,3,1
17180153400,5,4,1
34359871305,5,3,2
132675,18,16,2
317085,3,2,1
34359808216,3,2,1
34359777888,6,5,1
34359998212,16,15,1
8589975739,14,13,1
8589975741,17,16,1
25769926644,19,15,4
8590090113,26,18,8
25770187466,8,7,1
137998,72,27,45
36610,6,5,1
85899656910,4,3,1
51539608807,8,6,2
17180025025,8,6,2
25770103060,14,12,2
8590182142,8,6,2
103079554334,6,5,1
25770138330,6,5,1
51539800760,7,5,2
8590071366,5,4,1
60129716067,4,3,1
77309849276,8,5,3
271302,48,45,3
8590102111,29,28,1
314648,11,10,1
85899487867,6,5,1
94489318108,9,7,2
8589973056,5,4,1
31968,19,16,3
8590065622,13,11,2
381807,6,5,1
97039,31,22,9
111669279717,6,5,1
94489660140,3,2,1
17180259805,12,11,1
8589998990,9,7,2
8590132095,12,9,3
8589943494,13,12,1
137439250977,3,2,1
14148,39,16,23
25770013003,13,11,2
8590047969,39,37,2
8590047970,38,36,2
51539882976,9,8,1
51411,8,7,1
25769875680,8,5,3
25770055481,4,3,1
42949921370,10,9,1
231298,37,28,9
60129565386,4,3,1
42949808409,7,6,1
8590030449,40,24,16
60129863345,8,7,1
94489458075,9,8,1
389251,29,21,8
163208874522,3,2,1
195332,8,7,1
120259336635,6,5,1
68719558825,10,9,1
108960,10,9,1
17180070098,13,12,1
392551,57,35,22
77309818221,5,4,1
120259392500,7,6,1
103079411804,4,3,1
85899650126,4,3,1
8590378353,5,3,2
51539610466,4,2,2
8590165867,6,5,1
17180071992,18,13,5
8590178900,58,46,12
17180274513,27,24,3
376934,18,13,5
34360026264,23,15,8
8590059865,18,17,1
186071,8,7,1
176730,43,35,8
79813,12,9,3
66011,33,25,8
100935,27,15,12
100937,31,24,7
8590302691,12,2,10
8589940764,17,16,1
25769937769,26,25,1
17180275381,16,12,4
11865,27,22,5
120259156500,4,2,2
103079635596,6,5,1
17179900315,11,9,2
94489687308,5,4,1
77309735191,8,7,1
51539627064,9,8,1
128849447891,9,8,1
17179941819,7,6,1
17179941820,4,3,1
17179941813,20,14,6
145684,11,7,4
77309523624,3,2,1
17180096400,3,2,1
231918,26,19,7
17179888539,3,2,1
20986,11,9,2
17179976751,7,6,1
68719574511,4,2,2
32231,12,11,1
25769856174,9,8,1
214748720157,3,2,1
130048,7,6,1
139652,11,10,1
393846,12,11,1
137439362579,3,2,1
42950006067,3,2,1
25769851054,11,10,1
111669189358,5,4,1
8590279078,31,26,5
42949755857,4,3,1
60129771485,13,7,6
111669561667,6,5,1
25769986160,9,7,2
168287,7,6,1
34359905056,13,12,1
17179996277,6,5,1
137439112468,5,4,1
17180164814,16,15,1
77309766752,6,5,1
25769840280,5,4,1
25770182004,5,4,1
17180227910,6,5,1
17180227908,5,4,1
8590242730,4,3,1
17180247388,8,7,1
103079467544,3,2,1
103079467543,3,2,1
17180065927,6,5,1
22587,8,7,1
405812,8,7,1
405815,7,6,1
405814,9,8,1
248433,39,26,13
7320,11,10,1
8589983994,31,25,6
360552,28,22,6
58537,26,24,2
25769870594,14,13,1
25770180876,4,3,1
111669190682,4,3,1
51539766426,7,6,1
8590021470,10,8,2
25770039709,8,6,2
8590317362,6,4,2
12430,12,9,3
120259169757,10,6,4
17179880680,9,8,1
8589974602,17,9,8
85899408151,5,4,1
17180172364,17,15,2
17179946248,46,36,10
22531,15,12,3
8589993219,4,3,1
333448,15,13,2
85899687579,3,2,1
25769961684,3,2,1
60129686665,5,4,1
8590054684,22,15,7
34359946608,17,15,2
68719502419,8,7,1
68719502418,14,10,4
278661,29,20,9
8590103730,6,5,1
8590008820,18,17,1
184213,9,6,3
234879,19,17,2
268325,4,2,2
345357,7,6,1
75705,34,31,3
34359993370,10,9,1
17241,6,4,2
17180051357,11,10,1
94489301719,6,5,1
34360024447,32,25,7
28073,80,58,22
17180100693,3,2,1
17180100694,6,5,1
17180100696,6,5,1
17180100698,6,5,1
17180217297,13,8,5
34359785522,5,4,1
42950047054,16,13,3
234435,43,37,6
51539738738,6,5,1
94489651158,4,3,1
42950012053,9,7,2
137439190786,9,7,2
25769876450,18,15,3
25769876442,44,22,22
51539764417,8,7,1
34359913598,10,9,1
8590268014,21,14,7
111669223289,9,7,2
398312,10,8,2
94489576038,5,4,1
8589977261,3,2,1
124810,7,6,1
25770079642,27,22,5
8589953782,10,9,1
25770223066,9,7,2
17180013606,11,10,1
8590160208,21,19,2
42949773023,9,8,1
125788,12,10,2
34359776600,17,8,9
17180134641,8,7,1
25769852604,14,13,1
17180122325,3,2,1
42949838375,8,7,1
169338,66,39,27
8590283308,8,7,1
34359974815,7,6,1
391904,72,54,18
85280,3,2,1
175005,18,17,1
175003,18,17,1
94489560711,4,2,2
8590273171,22,18,4
42949962983,26,20,6
422119,73,57,16
77309591594,4,3,1
17179869871,29,25,4
8590049619,6,5,1
51540005617,12,9,3
8590093579,4,3,1
60129647881,6,5,1
94489310197,7,6,1
42949962563,8,7,1
8590333314,14,13,1
17180293038,8,6,2
8590024392,61,57,4
85899492802,12,10,2
34359807510,14,12,2
398243,45,41,4
146029318259,6,5,1
187942,21,15,6
187945,22,20,2
17180077807,21,17,4
17180161489,24,19,5
152806,9,8,1
146029162658,3,2,1
68719713546,7,6,1
8589985111,10,9,1
333512,20,18,2
17179999709,21,17,4
8590171767,8,7,1
42949962927,4,3,1
77309841544,8,7,1
70040,9,6,3
17180208782,13,12,1
191088,50,45,5
17179897328,73,64,9
8590233184,9,8,1
8590233174,13,8,5
8590233187,8,7,1
25770241533,11,10,1
25770157817,15,9,6
17179909284,11,10,1
77309806229,3,2,1
145647,22,21,1
197568815261,3,2,1
8590273494,5,4,1
255323,24,12,12
68719642949,5,4,1
8590264934,6,5,1
17180153377,23,20,3
17180143736,4,3,1
68719480996,6,5,1
25769838395,8,7,1
419554,5,4,1
243867,5,4,1
419555,20,15,5
419557,16,14,2
8590104100,26,25,1
68719513002,6,5,1
77309546238,4,3,1
8590233579,6,5,1
17180268852,16,15,1
188978620785,4,3,1
8589970772,7,6,1
8589967770,7,5,2
38709,31,27,4
25770185776,33,21,12
166522,5,4,1
322382,40,26,14
17179927676,33,29,4
77309674915,14,13,1
42949963446,3,2,1
51539743223,11,10,1
77309810385,5,4,1
60129740983,9,8,1
103079612929,3,2,1
122722,67,49,18
25769929799,21,20,1
94686,15,14,1
94685,3,2,1
34360028796,16,14,2
8590314085,19,15,4
51539760055,5,4,1
111669308032,8,6,2
115340,13,12,1
68719643649,6,3,3
17180032445,3,2,1
111669590410,3,2,1
8590038261,8,7,1
8590038262,33,32,1
25770114849,9,6,3
25769977864,4,2,2
25770114842,7,6,1
8589972947,13,9,4
97945,18,16,2
180388795772,4,3,1
8590197537,8,7,1
25769934007,25,23,2
8590218721,13,12,1
210600,12,11,1
34359838355,10,2,8
8590098307,20,19,1
17179883606,13,12,1
8589965535,10,9,1
8589965541,7,6,1
274555,5,4,1
237619,5,4,1
237617,3,2,1
237616,5,4,1
17179886414,20,16,4
120259196337,5,4,1
34360046863,13,7,6
8590345974,14,12,2
8590325410,15,14,1
77309647025,4,3,1
72318,8,7,1
77309674390,5,4,1
34359957523,4,2,2
25769909076,13,5,8
68719817835,7,3,4
8589996440,13,12,1
157307,43,35,8
34359994106,16,15,1
98531,8,6,2
148925,8,7,1
77309554828,5,4,1
17180124880,6,5,1
25989,42,31,11
103079400109,4,2,2
137439240018,3,2,1
68719680817,3,2,1
34360056301,5,2,3
320400,46,38,8
8590053485,10,9,1
8590086153,41,32,9
8590005147,12,8,4
60129849884,6,5,1
8590230915,28,27,1
355549,8,7,1
77309440945,13,10,3
111669275504,4,3,1
261953,21,19,2
17180104072,11,8,3
4091,12,11,1
171798752357,4,3,1
94489517610,5,4,1
34360059560,6,5,1
98036,83,74,9
25770026033,32,25,7
171102,42,33,9
8590067716,10,9,1
42949779654,15,11,4
60156,46,32,14
34359833837,20,19,1
154031,38,35,3
330099,5,3,2
51539757187,3,2,1
51539902987,4,3,1
8590124067,27,13,14
180389034003,7,4,3
146029331754,9,5,4
163208998269,8,5,3
163208998260,6,4,2
21075,15,14,1
8590036760,20,17,3
154619002904,4,3,1
8589974513,35,25,10
8590210033,33,24,9
8590210038,5,4,1
25770241577,6,4,2
51539805084,8,7,1
25769863931,4,3,1
8590201325,20,16,4
17179889995,7,5,2
8590296709,30,27,3
181686,47,25,22
60129615476,3,2,1
17179972498,4,3,1
8590213453,11,8,3
8590038673,11,10,1
68719645958,6,5,1
17180160911,8,7,1
8589980327,17,16,1
34359874129,6,5,1
8590227760,11,10,1
1230,6,5,1
17180022434,17,16,1
17180022438,13,12,1
137439103541,7,6,1
103079306485,4,3,1
42949984211,14,13,1
51539634262,4,3,1
60129740078,8,7,1
163208915069,4,3,1
51539668283,11,9,2
387615,7,6,1
5454,22,17,5
17179976320,18,15,3
8590333365,13,11,2
44972,28,21,7
51539949562,3,2,1
8590109335,8,7,1
25770155806,3,2,1
17180283695,3,2,1
17180030269,33,14,19
51539626015,3,2,1
103079579770,11,8,3
103079579775,7,6,1
33760,21,19,2
25770012268,5,4,1
42949745795,6,5,1
25770093788,13,12,1
25769866706,16,11,5
137439091353,6,5,1
42950090514,6,5,1
85899599368,8,7,1
137439369756,3,2,1
42949753789,6,5,1
17180304420,12,11,1
85899742937,13,12,1
8590138587,89,32,57
145298,39,21,18
17180150006,25,21,4
215367,35,4,31
8589980980,13,10,3
118788,25,22,3
51539812925,6,5,1
